start_ns,end_ns,stage,bytes
188211487370189,188211487557039,pty_engine_feed,7
188211487593309,188211487616199,graphics_map_pointer,2457600
188211487623759,188211487643149,engine_render_unmap,2457600
188211487662739,188211488428378,gl_texture_swap,2457600
188211490112415,188211492742311,event_wait,0
188211492748901,188211496826385,event_wait,0
188211496831465,188211496841785,graphics_map_pointer,14513408
188211496843105,188211496854375,engine_render_unmap,14513408
188211496944585,188211497598074,gl_texture_swap,14513408
188211497603024,188211500362829,event_wait,0
188211500367039,188211500896689,event_wait,0
188211500898549,188211504787033,event_wait,0
188211504794483,188211505853941,event_wait,0
188211505856281,188211509052746,event_wait,0
188211509055276,188211510853773,event_wait,0
188211510855553,188211512945210,event_wait,0
188211512946950,188211514852327,event_wait,0
188211514854027,188211517101934,event_wait,0
188211517110884,188211521470497,event_wait,0
188211521477227,188211521879977,event_wait,0
188211521886797,188211525672981,event_wait,0
188211525679761,188211526877949,event_wait,0
188211526884689,188211529631045,event_wait,0
188211529637755,188211530873143,event_wait,0
188211530879983,188211536111225,event_wait,0
188211536116365,188211540236659,event_wait,0
188211540238809,188211542123596,event_wait,0
188211542125336,188211543945643,event_wait,0
188211543954233,188211549206265,event_wait,0
188211549225305,188211550963692,event_wait,0
188211550972512,188211551582741,event_wait,0
188211551588161,188211551653271,pty_engine_feed,4
188211551665951,188211551693841,graphics_map_pointer,14513408
188211551695271,188211551703201,engine_render_unmap,14513408
188211551720811,188211552521620,gl_texture_swap,14513408
188211552672790,188211553494948,pty_engine_feed,65524
188211553509808,188211556968683,event_wait,0
188211557083533,188211557328322,pty_engine_feed,65520
188211559058100,188211559095090,pty_engine_feed,4
188211559101890,188211559178620,event_wait,0
188211559265609,188211559423499,pty_engine_feed,65524
188211559432889,188211559459319,event_wait,0
188211559517019,188211559640379,pty_engine_feed,40448
188211559676199,188211559802089,pty_engine_feed,25076
188211559806329,188211559856809,event_wait,0
188211559946808,188211560107788,pty_engine_feed,65524
188211560111768,188211560136018,event_wait,0
188211560221288,188211560382638,pty_engine_feed,65524
188211560386208,188211560407078,event_wait,0
188211560491448,188211560650967,pty_engine_feed,65524
188211560653917,188211560686517,event_wait,0
188211560773617,188211561126357,pty_engine_feed,65524
188211561134117,188211561162827,graphics_map_pointer,14513408
188211561164297,188211561172177,engine_render_unmap,14513408
188211561185167,188211561270856,gl_texture_swap,14513408
188211561363706,188211561637336,pty_engine_feed,65524
188211561642336,188211565431280,event_wait,0
188211565523180,188211567267927,pty_engine_feed,65524
188211567277107,188211567319017,event_wait,0
188211567405327,188211567578107,pty_engine_feed,65524
188211567589057,188211567616697,event_wait,0
188211567665687,188211567802256,pty_engine_feed,46592
188211567824126,188211567974466,pty_engine_feed,18932
188211568070296,188211568241266,pty_engine_feed,65524
188211568246776,188211568272856,event_wait,0
188211568345476,188211568514055,pty_engine_feed,65524
188211568519005,188211568600455,event_wait,0
188211568659845,188211568805635,pty_engine_feed,54784
188211568822735,188211569125804,pty_engine_feed,10740
188211569130764,188211569171024,event_wait,0
188211569212734,188211569354714,pty_engine_feed,36352
188211569384974,188211569519494,pty_engine_feed,28672
188211569522754,188211569616304,pty_engine_feed,500
188211569624564,188211569674974,graphics_map_pointer,14513408
188211569676724,188211569685904,engine_render_unmap,14513408
188211569699764,188211569778993,gl_texture_swap,14513408
188211569854763,188211570153703,pty_engine_feed,65524
188211570160143,188211573541488,event_wait,0
188211573573448,188211573717317,pty_engine_feed,26112
188211573741997,188211575244055,pty_engine_feed,20480
188211575275825,188211575680204,pty_engine_feed,18932
188211575770064,188211575888024,pty_engine_feed,48640
188211575921764,188211576036024,pty_engine_feed,16884
188211576041944,188211576142514,event_wait,0
188211576201194,188211576358393,pty_engine_feed,65524
188211576364133,188211576408253,event_wait,0
188211576439163,188211576571253,pty_engine_feed,26112
188211576660523,188211576826183,pty_engine_feed,39412
188211576831393,188211576862703,event_wait,0
188211576926823,188211577227522,pty_engine_feed,36352
188211577284312,188211577443752,pty_engine_feed,29172
188211577448312,188211577480422,event_wait,0
188211577556002,188211577705501,pty_engine_feed,42496
188211577750391,188211577907771,pty_engine_feed,23028
188211577912281,188211578167481,event_wait,0
188211578204181,188211578306730,pty_engine_feed,24064
188211578314730,188211578359230,graphics_map_pointer,14513408
188211578360610,188211578369710,engine_render_unmap,14513408
188211578384000,188211578461330,gl_texture_swap,14513408
188211578561370,188211578810810,pty_engine_feed,41460
188211578817320,188211581973605,event_wait,0
188211582118745,188211583912672,pty_engine_feed,65524
188211583988932,188211584122272,pty_engine_feed,28160
188211584188431,188211584336161,pty_engine_feed,36864
188211584340461,188211584442871,pty_engine_feed,500
188211584447991,188211584487071,event_wait,0
188211584551501,188211584703751,pty_engine_feed,42496
188211584744671,188211584888280,pty_engine_feed,23028
188211584892690,188211584918010,event_wait,0
188211585761229,188211585989599,pty_engine_feed,65520
188211586098729,188211586125048,pty_engine_feed,4
188211586146738,188211586850547,event_wait,0
188211586986837,188211587150197,pty_engine_feed,65524
188211587162697,188211587246997,graphics_map_pointer,14513408
188211587248857,188211587257417,engine_render_unmap,14513408
188211587275177,188211587373977,gl_texture_swap,14513408
188211587468126,188211589178154,pty_engine_feed,65524
188211589196904,188211591070961,event_wait,0
188211591161611,188211592811728,pty_engine_feed,34304
188211592864718,188211593011248,pty_engine_feed,28672
188211593051588,188211593180968,pty_engine_feed,2548
188211593188108,188211593226678,event_wait,0
188211593287948,188211593406987,pty_engine_feed,50688
188211593433317,188211593546247,pty_engine_feed,14836
188211593550477,188211593577117,event_wait,0
188211593710667,188211593874997,pty_engine_feed,65524
188211593879107,188211593908417,event_wait,0
188211593956627,188211594065316,pty_engine_feed,34304
188211594127126,188211594266546,pty_engine_feed,31220
188211594272646,188211594306076,event_wait,0
188211594410426,188211594576746,pty_engine_feed,58880
188211594591836,188211594720365,pty_engine_feed,6644
188211594725875,188211595764094,event_wait,0
188211595938364,188211596664582,pty_engine_feed,65524
188211596678182,188211596725892,graphics_map_pointer,14513408
188211596727622,188211596737132,engine_render_unmap,14513408
188211596751242,188211597179252,gl_texture_swap,14513408
188211597367891,188211597491501,pty_engine_feed,32256
188211597532291,188211597780631,pty_engine_feed,26624
188211597795761,188211597929350,pty_engine_feed,6644
188211598015430,188211598162330,pty_engine_feed,46592
188211598204720,188211598350030,pty_engine_feed,18932
188211598354470,188211598384640,event_wait,0
188211598453740,188211598570129,pty_engine_feed,40448
188211598615389,188211598736739,pty_engine_feed,25076
188211598740509,188211602839733,event_wait,0
188211602918753,188211604437391,pty_engine_feed,54784
188211604751560,188211604909830,pty_engine_feed,10740
188211604967540,188211605095240,pty_engine_feed,26112
188211605153519,188211605290389,pty_engine_feed,38912
188211605294389,188211605388099,pty_engine_feed,500
188211605392409,188211605422619,event_wait,0
188211605500409,188211605662339,pty_engine_feed,65524
188211605668639,188211605701149,graphics_map_pointer,14513408
188211605702789,188211605711019,engine_render_unmap,14513408
188211605723249,188211605789108,gl_texture_swap,14513408
188211605841038,188211606154268,pty_engine_feed,28160
188211606204168,188211606520577,pty_engine_feed,26624
188211606541667,188211606859737,pty_engine_feed,10740
