start_ns,end_ns,stage,bytes
188161883298909,188161883487369,pty_engine_feed,7
188161883524949,188161883545759,graphics_map_pointer,2457600
188161883552679,188161883572629,engine_render_unmap,2457600
188161883587659,188161884320158,gl_texture_swap,2457600
188161885837715,188161888385601,event_wait,0
188161888396441,188161892716575,event_wait,0
188161892730395,188161892750155,graphics_map_pointer,14513408
188161892752895,188161892772755,engine_render_unmap,14513408
188161892891304,188161893543083,gl_texture_swap,14513408
188161893548133,188161895939340,event_wait,0
188161895943240,188161940827021,event_wait,0
188161940841141,188161940993221,pty_engine_feed,4
188161941005101,188161941041411,graphics_map_pointer,14513408
188161941043951,188161941055331,engine_render_unmap,14513408
188161941070011,188161941832700,gl_texture_swap,14513408
188161941939910,188161942496209,pty_engine_feed,65524
188161942508779,188161942559379,event_wait,0
188161942646619,188161942811298,pty_engine_feed,65524
188161942817568,188161942849048,event_wait,0
188161942939308,188161943086808,pty_engine_feed,65524
188161943092458,188161943121338,event_wait,0
188161943183378,188161943327977,pty_engine_feed,44544
188161943357477,188161943511267,pty_engine_feed,20980
188161943516457,188161943547627,event_wait,0
188161943628917,188161943783447,pty_engine_feed,65524
188161943789517,188161944997095,event_wait,0
188161945043975,188161945244215,pty_engine_feed,28160
188161945302184,188161945471784,pty_engine_feed,37364
188161945477294,188161945511824,event_wait,0
188161945545704,188161945645724,pty_engine_feed,24064
188161945701654,188161945834114,pty_engine_feed,41460
188161945839244,188161945868794,event_wait,0
188161945954583,188161946107543,pty_engine_feed,65524
188161946113003,188161946142043,event_wait,0
188161946229383,188161946386633,pty_engine_feed,65524
188161946391653,188161946421583,event_wait,0
188161946508983,188161946670322,pty_engine_feed,65524
188161946675502,188161946702612,event_wait,0
188161946790222,188161946943822,pty_engine_feed,65524
188161946948602,188161946974462,event_wait,0
188161947057772,188161947211422,pty_engine_feed,65524
188161947216852,188161947244262,event_wait,0
188161947331251,188161947492601,pty_engine_feed,65524
188161947497981,188161947524281,event_wait,0
188161947556701,188161947654801,pty_engine_feed,24064
188161947716041,188161947853901,pty_engine_feed,41456
188161947864251,188161947883031,pty_engine_feed,4
188161947888691,188161947936750,event_wait,0
188161948022790,188161948189920,pty_engine_feed,65524
188161948197430,188161949231498,event_wait,0
188161949257028,188161949402208,pty_engine_feed,19968
188161949450128,188161949626368,pty_engine_feed,40960
188161949633858,188161949765078,pty_engine_feed,4596
