start_ns,end_ns,stage,bytes
187341028521746,187341028689246,pty_engine_feed,7
187341028718266,187341028736866,graphics_map_pointer,2457600
187341028744156,187341028763866,engine_render_unmap,2457600
187341028779216,187341029476305,gl_texture_swap,2457600
187341030920702,187341032636460,event_wait,0
187341032642840,187341037867292,event_wait,0
187341037871682,187341037881052,graphics_map_pointer,14513408
187341037882302,187341037891952,engine_render_unmap,14513408
187341037967512,187341038654731,gl_texture_swap,14513408
187341038659471,187341040255068,event_wait,0
187341040258488,187341094248566,event_wait,0
187341094266236,187341094422545,pty_engine_feed,4
187341094433495,187341094456585,graphics_map_pointer,14513408
187341094458045,187341094465265,engine_render_unmap,14513408
187341094477515,187341095294074,gl_texture_swap,14513408
187341095396254,187341095990203,pty_engine_feed,65522
187341096001913,187341096038943,event_wait,0
187341096130893,187341096310843,pty_engine_feed,65522
187341096315043,187341096336953,event_wait,0
187341096422882,187341096605862,pty_engine_feed,65522
187341096609182,187341096627892,event_wait,0
187341096695152,187341096875962,pty_engine_feed,54784
187341096889562,187341097024761,pty_engine_feed,10738
187341097028371,187341098396959,event_wait,0
187341098435149,187341098648029,pty_engine_feed,24064
187341098706949,187341098897939,pty_engine_feed,41458
187341098901579,187341098928739,event_wait,0
187341098957049,187341099116678,pty_engine_feed,22016
187341099184738,187341099353558,pty_engine_feed,43506
187341099356888,187341099378248,event_wait,0
187341099462448,187341099645357,pty_engine_feed,65522
187341099648567,187341099668947,event_wait,0
187341099752667,187341099939137,pty_engine_feed,65522
187341099942697,187341099960047,event_wait,0
187341100040517,187341100210087,pty_engine_feed,65518
187341100213607,187341100232077,pty_engine_feed,4
187341100235287,187341100265597,event_wait,0
187341100351926,187341100541096,pty_engine_feed,65522
187341100544226,187341103683221,event_wait,0
187341103687111,187341103699341,graphics_map_pointer,14513408
187341103700431,187341103707201,engine_render_unmap,14513408
187341103717421,187341103776321,gl_texture_swap,14513408
187341103778601,187341103802161,event_wait,0
187341103804301,187341106872996,event_wait,0
187341106885266,187341106887736,event_wait,0
