start_ns,end_ns,stage,bytes
187340072851384,187340073022344,pty_engine_feed,7
187340073062304,187340073091014,graphics_map_pointer,2457600
187340073098684,187340073118364,engine_render_unmap,2457600
187340073141734,187340074442802,gl_texture_swap,2457600
187340076116589,187340082844599,event_wait,0
187340082853439,187340082862899,graphics_map_pointer,14513408
187340082864549,187340082874909,engine_render_unmap,14513408
187340082918369,187340084539706,gl_texture_swap,14513408
187340084545566,187340085847344,event_wait,0
187340085852524,187340122528248,event_wait,0
187340122536338,187340122652848,pty_engine_feed,4
187340122660628,187340122674828,graphics_map_pointer,14513408
187340122676058,187340122682678,engine_render_unmap,14513408
187340122691268,187340123480837,gl_texture_swap,14513408
187340123617547,187340124168506,pty_engine_feed,65516
187340124180336,187340124219386,event_wait,0
187340124294886,187340124395036,pty_engine_feed,42496
187340124437576,187340124599985,pty_engine_feed,23020
187340124603865,187340124628665,event_wait,0
187340124732305,187340124840365,pty_engine_feed,65024
187340124844225,187340124962715,pty_engine_feed,492
187340124965705,187340124988785,event_wait,0
187340125028005,187340125124044,pty_engine_feed,28160
187340125198154,187340125376794,pty_engine_feed,37356
187340125380414,187340126213563,event_wait,0
187340126261413,187340126352073,pty_engine_feed,28160
187340126397393,187340126485432,pty_engine_feed,24576
187340126510072,187340126663592,pty_engine_feed,12780
187340126667542,187340126690842,event_wait,0
187340126761782,187340126858772,pty_engine_feed,44544
187340126889482,187340127058632,pty_engine_feed,20972
187340127062392,187340127087291,event_wait,0
187340127164421,187340127261241,pty_engine_feed,44544
187340127291791,187340127452751,pty_engine_feed,20972
187340127456291,187340127480771,event_wait,0
187340127513421,187340127599091,pty_engine_feed,24064
187340127668501,187340127856160,pty_engine_feed,41452
187340127860180,187340127883430,event_wait,0
187340127947470,187340128042320,pty_engine_feed,38400
187340128093300,187340128267130,pty_engine_feed,27116
187340128270730,187340128291690,event_wait,0
187340128347890,187340128445829,pty_engine_feed,38400
187340128489009,187340128665099,pty_engine_feed,27116
187340128668509,187340131872074,event_wait,0
187340131875004,187340131885084,graphics_map_pointer,14513408
187340131886424,187340131893234,engine_render_unmap,14513408
187340131901284,187340131951234,gl_texture_swap,14513408
187340131953584,187340131976594,event_wait,0
187340131978884,187340134711040,event_wait,0
187340134723110,187340134728640,event_wait,0
