start_ns,end_ns,stage,bytes
187341351117004,187341351280634,pty_engine_feed,7
187341351308813,187341351325563,graphics_map_pointer,2457600
187341351332583,187341351351673,engine_render_unmap,2457600
187341351365333,187341352049252,gl_texture_swap,2457600
187341354110349,187341360442880,event_wait,0
187341360451340,187341360460099,graphics_map_pointer,14513408
187341360461599,187341360470779,engine_render_unmap,14513408
187341360496679,187341361609778,gl_texture_swap,14513408
187341361614628,187341366127271,event_wait,0
187341366132601,187341413423799,event_wait,0
187341413440279,187341413594348,pty_engine_feed,4
187341413605958,187341413631368,graphics_map_pointer,14513408
187341413632838,187341413640308,engine_render_unmap,14513408
187341413654638,187341415495436,gl_texture_swap,14513408
187341415649575,187341416264684,pty_engine_feed,65522
187341416275464,187341416313674,event_wait,0
187341416346844,187341416507054,pty_engine_feed,24064
187341416544224,187341416708564,pty_engine_feed,24576
187341416737644,187341416902303,pty_engine_feed,16882
187341416906143,187341416934223,event_wait,0
187341417039573,187341417229903,pty_engine_feed,56832
187341417245193,187341417363133,pty_engine_feed,8690
187341417366763,187341417392093,event_wait,0
187341417512552,187341417677302,pty_engine_feed,65024
187341417680862,187341417814682,pty_engine_feed,498
187341417818092,187341417842272,event_wait,0
187341417915882,187341418084212,pty_engine_feed,48640
187341418111672,187341418277551,pty_engine_feed,16882
187341418280951,187341419510599,event_wait,0
187341419596879,187341419837269,pty_engine_feed,46592
187341419878559,187341420052839,pty_engine_feed,18930
187341420056679,187341420084559,event_wait,0
187341420209998,187341420395438,pty_engine_feed,65522
187341420398888,187341420423688,event_wait,0
187341420513188,187341420694298,pty_engine_feed,60928
187341420702208,187341420848007,pty_engine_feed,4594
187341420851197,187341420874867,event_wait,0
187341421002507,187341421184817,pty_engine_feed,65522
187341421189007,187341421213487,event_wait,0
187341421318937,187341421486786,pty_engine_feed,65024
187341421490536,187341421624046,pty_engine_feed,498
187341421627316,187341423885153,event_wait,0
187341423887713,187341423897813,graphics_map_pointer,14513408
187341423898923,187341423905043,engine_render_unmap,14513408
187341423913123,187341423967393,gl_texture_swap,14513408
187341423969843,187341423993873,event_wait,0
187341423996273,187341428010046,event_wait,0
187341428021526,187341428023936,event_wait,0
