start_ns,end_ns,stage,bytes
188162312668124,188162312843954,pty_engine_feed,65524
188162312847184,188162312869064,event_wait,0
188162312939794,188162313117093,pty_engine_feed,54784
188162313131793,188162313277933,pty_engine_feed,10740
188162313281923,188162313301713,event_wait,0
188162313385253,188162313564893,pty_engine_feed,65524
188162313575263,188162313601263,graphics_map_pointer,14513408
188162313603093,188162313609322,engine_render_unmap,14513408
188162313618832,188162313671112,gl_texture_swap,14513408
188162313773462,188162314096742,pty_engine_feed,65524
188162314108382,188162314126932,event_wait,0
188162314215822,188162314450821,pty_engine_feed,65524
188162314458011,188162314484771,event_wait,0
188162314573221,188162314763161,pty_engine_feed,65524
188162314766451,188162314789911,event_wait,0
188162314875241,188162315047670,pty_engine_feed,65524
188162315051090,188162315974169,event_wait,0
188162316071919,188162316319348,pty_engine_feed,65524
188162316330068,188162316347688,event_wait,0
188162316438328,188162316612888,pty_engine_feed,65524
188162316616308,188162316638318,event_wait,0
188162316721098,188162316895097,pty_engine_feed,65524
188162316898317,188162316918447,event_wait,0
188162317002767,188162317168447,pty_engine_feed,65524
188162317172177,188162322060370,event_wait,0
188162322071990,188162322116640,graphics_map_pointer,14513408
188162322118560,188162322129489,engine_render_unmap,14513408
188162322142579,188162322212749,gl_texture_swap,14513408
188162322215399,188162322253739,event_wait,0
188162322256369,188162323046498,event_wait,0
188162323061618,188162323076398,event_wait,0
