start_ns,end_ns,stage,bytes
188211995324484,188211995331774,engine_render_unmap,14513408
188211995343794,188211995412984,gl_texture_swap,14513408
188211995473974,188211995808783,pty_engine_feed,33268
188211995823113,188211998718889,event_wait,0
188211998818339,188211998965889,pty_engine_feed,52736
188211998988469,188211999133298,pty_engine_feed,12788
188211999138818,188212000875956,event_wait,0
188212000986565,188212001220085,pty_engine_feed,56832
188212001241745,188212001375905,pty_engine_feed,8692
188212001380645,188212001408575,event_wait,0
188212001445765,188212001566035,pty_engine_feed,24064
188212001604955,188212001736794,pty_engine_feed,24576
188212001771014,188212001917214,pty_engine_feed,16884
188212001921284,188212001946224,event_wait,0
188212001980574,188212002112344,pty_engine_feed,24064
188212002168614,188212002305283,pty_engine_feed,32768
188212002323673,188212002442843,pty_engine_feed,8692
188212002454023,188212002490763,event_wait,0
188212002584483,188212002719323,pty_engine_feed,48640
188212002752993,188212003021312,pty_engine_feed,16884
188212003026002,188212003056272,event_wait,0
188212003099872,188212003232212,pty_engine_feed,40448
188212003268802,188212003413622,pty_engine_feed,25076
188212003418372,188212003800431,event_wait,0
188212003825711,188212003972431,pty_engine_feed,19968
188212003979501,188212004021551,graphics_map_pointer,14513408
188212004023051,188212004030921,engine_render_unmap,14513408
188212004044341,188212004114181,gl_texture_swap,14513408
188212004170651,188212005720568,pty_engine_feed,45556
188212005727798,188212007463966,event_wait,0
188212007467316,188212009069203,event_wait,0
188212009077483,188212009972192,event_wait,0
188212009974762,188212012502768,event_wait,0
188212012518548,188212012558058,graphics_map_pointer,14513408
188212012559678,188212012569948,engine_render_unmap,14513408
188212012584498,188212012660298,gl_texture_swap,14513408
188212012664298,188212015574933,event_wait,0
