start_ns,end_ns,stage,bytes
188161610113776,188161610421525,pty_engine_feed,35316
188161610428345,188161610449805,event_wait,0
188161610507285,188161610649435,pty_engine_feed,38400
188161610685145,188161610849315,pty_engine_feed,24576
188161610853605,188161612140523,pty_engine_feed,2548
188161612149133,188161612176463,event_wait,0
188161612290883,188161612444142,pty_engine_feed,65524
188161612448052,188161612470932,event_wait,0
188161612505932,188161612613462,pty_engine_feed,24064
188161612686062,188161612816412,pty_engine_feed,41460
188161612819932,188161612841342,event_wait,0
188161612878832,188161612973812,pty_engine_feed,24064
188161613046851,188161613184201,pty_engine_feed,41460
188161613188291,188161613212501,event_wait,0
188161613243721,188161613379221,pty_engine_feed,19968
188161613457791,188161613629431,pty_engine_feed,45556
188161613633251,188161613655251,event_wait,0
188161613743660,188161613877980,pty_engine_feed,50688
188161613905020,188161614016580,pty_engine_feed,14836
188161614022600,188161614049960,event_wait,0
188161614121830,188161614261950,pty_engine_feed,44544
188161614296230,188161614440479,pty_engine_feed,20980
188161614443769,188161614466499,event_wait,0
188161614504599,188161614605049,pty_engine_feed,24064
188161614683229,188161614825409,pty_engine_feed,41460
188161614829189,188161616093557,event_wait,0
188161616125047,188161616321516,pty_engine_feed,19968
188161616361086,188161616532396,pty_engine_feed,22528
188161616572946,188161616720966,pty_engine_feed,23028
188161616724966,188161616755356,event_wait,0
188161616784696,188161616904086,pty_engine_feed,19968
188161616983225,188161617162165,pty_engine_feed,45556
188161617166195,188161617194035,event_wait,0
188161617310975,188161617463315,pty_engine_feed,65524
188161617466995,188161618002864,event_wait,0
188161618005384,188161618025114,graphics_map_pointer,14513408
188161618026384,188161618032734,engine_render_unmap,14513408
188161618040534,188161618083494,gl_texture_swap,14513408
188161618085754,188161618105554,event_wait,0
188161618107804,188161620165061,event_wait,0
188161620166931,188161624033435,event_wait,0
188161624044385,188161624060815,event_wait,0
