start_ns,end_ns,stage,bytes
188211216114013,188211216214013,gl_texture_swap,14513408
188211216256723,188211219342268,pty_engine_feed,28672
188211219365528,188211219514898,pty_engine_feed,2548
188211219523778,188211221384765,event_wait,0
188211221480855,188211221721665,pty_engine_feed,65524
188211221729545,188211221758054,event_wait,0
188211221844114,188211222009484,pty_engine_feed,65524
188211222017024,188211222042314,event_wait,0
188211222125284,188211222277664,pty_engine_feed,65524
188211222281434,188211222305034,event_wait,0
188211222389454,188211222542133,pty_engine_feed,65524
188211222545913,188211222570703,event_wait,0
188211222660233,188211222821663,pty_engine_feed,65524
188211222825543,188211222850663,event_wait,0
188211222931383,188211223087112,pty_engine_feed,65524
188211223091422,188211223116512,event_wait,0
188211223201702,188211223361222,pty_engine_feed,65524
188211223364842,188211224602480,event_wait,0
188211224695940,188211225112839,pty_engine_feed,65524
188211225127459,188211225164579,graphics_map_pointer,14513408
188211225166129,188211225173479,engine_render_unmap,14513408
188211225186179,188211225253649,gl_texture_swap,14513408
188211225349809,188211225759158,pty_engine_feed,65524
188211225767498,188211225794568,event_wait,0
188211225881808,188211226120658,pty_engine_feed,65524
188211226128068,188211226154638,event_wait,0
188211226243028,188211226399557,pty_engine_feed,65524
188211226403697,188211226430937,event_wait,0
188211226513407,188211226671897,pty_engine_feed,65524
188211226675617,188211226698167,event_wait,0
188211226782827,188211226937927,pty_engine_feed,65524
188211226941607,188211226971547,event_wait,0
188211227059266,188211227219676,pty_engine_feed,65524
188211227224086,188211227252546,event_wait,0
188211227332336,188211227497086,pty_engine_feed,65524
188211227500916,188211231315560,event_wait,0
188211231325140,188211233642486,event_wait,0
188211233649346,188211233694726,graphics_map_pointer,14513408
188211233696396,188211233708076,engine_render_unmap,14513408
188211233722516,188211233794156,gl_texture_swap,14513408
188211233796776,188211233819556,event_wait,0
188211233822096,188211234180606,event_wait,0
188211234197285,188211234214885,event_wait,0
