start_ns,end_ns,stage,bytes
187340396296351,187340396463430,pty_engine_feed,7
187340396491300,187340396510460,graphics_map_pointer,2457600
187340396517360,187340396536770,engine_render_unmap,2457600
187340396549240,187340397224389,gl_texture_swap,2457600
187340399221986,187340405619066,event_wait,0
187340405628566,187340405637726,graphics_map_pointer,14513408
187340405639336,187340405648646,engine_render_unmap,14513408
187340405675976,187340406666525,gl_texture_swap,14513408
187340406671365,187340411050548,event_wait,0
187340411055948,187340447250423,event_wait,0
187340447259083,187340447374673,pty_engine_feed,4
187340447382383,187340447394953,graphics_map_pointer,14513408
187340447396263,187340447402493,engine_render_unmap,14513408
187340447411313,187340448285301,gl_texture_swap,14513408
187340448435051,187340448993020,pty_engine_feed,65516
187340449010100,187340449055740,event_wait,0
187340449158260,187340449273640,pty_engine_feed,58880
187340449285170,187340449428810,pty_engine_feed,6636
187340449433380,187340449461560,event_wait,0
187340449499190,187340449586259,pty_engine_feed,28160
187340449651489,187340449823029,pty_engine_feed,37356
187340449827239,187340449852999,event_wait,0
187340449975989,187340450169978,pty_engine_feed,65516
187340450174428,187340450199558,event_wait,0
187340450312828,187340450509888,pty_engine_feed,65516
187340450513728,187340450537718,event_wait,0
187340450646638,187340451764736,pty_engine_feed,65516
187340451777826,187340451817806,event_wait,0
187340451923046,187340452045146,pty_engine_feed,56832
187340452069876,187340452219405,pty_engine_feed,8684
187340452225035,187340452260245,event_wait,0
187340452379515,187340452578735,pty_engine_feed,65516
187340452583725,187340452607725,event_wait,0
187340452644855,187340452726785,pty_engine_feed,24064
187340452808564,187340452988334,pty_engine_feed,41452
187340452992484,187340453021884,event_wait,0
187340453074714,187340453170314,pty_engine_feed,34304
187340453218944,187340453389444,pty_engine_feed,31212
187340453393644,187340456675849,event_wait,0
187340456679089,187340456689729,graphics_map_pointer,14513408
187340456690919,187340456697379,engine_render_unmap,14513408
187340456705489,187340456759998,gl_texture_swap,14513408
187340456762298,187340456783448,event_wait,0
187340456785698,187340460078243,event_wait,0
187340460094063,187340460096973,event_wait,0
