start_ns,end_ns,stage,bytes
188161166711923,188161166874382,pty_engine_feed,7
188161166908122,188161166929692,graphics_map_pointer,2457600
188161166937302,188161166957772,engine_render_unmap,2457600
188161166973432,188161169278639,gl_texture_swap,2457600
188161172772443,188161177673936,event_wait,0
188161177686816,188161177700536,graphics_map_pointer,14513408
188161177702156,188161177716976,engine_render_unmap,14513408
188161177756076,188161179254813,gl_texture_swap,14513408
188161179259833,188161183503847,event_wait,0
188161183509317,188161221539209,event_wait,0
188161221554239,188161221687319,pty_engine_feed,4
188161221694499,188161221707859,graphics_map_pointer,14513408
188161221709329,188161221716189,engine_render_unmap,14513408
188161221724759,188161222490817,gl_texture_swap,14513408
188161222626967,188161224876414,pty_engine_feed,65524
188161224894594,188161224928424,event_wait,0
188161224975514,188161225123173,pty_engine_feed,32256
188161225180733,188161225345113,pty_engine_feed,33268
188161225349413,188161225381363,event_wait,0
188161225440133,188161225609783,pty_engine_feed,56832
188161225626453,188161225762532,pty_engine_feed,8692
188161225767082,188161225792502,event_wait,0
188161225846282,188161226013822,pty_engine_feed,56832
188161226031552,188161226161032,pty_engine_feed,8692
188161226166102,188161226191192,event_wait,0
188161226275092,188161226432171,pty_engine_feed,50688
188161226456371,188161226602751,pty_engine_feed,14836
188161226606741,188161226632191,event_wait,0
188161226726201,188161226926921,pty_engine_feed,62976
188161226932131,188161227100060,pty_engine_feed,2548
188161227104380,188161228839168,event_wait,0
188161228867738,188161229072807,pty_engine_feed,24064
188161229146487,188161229330607,pty_engine_feed,41460
188161229336477,188161229365317,event_wait,0
188161229387737,188161229541157,pty_engine_feed,19968
188161229600727,188161229775846,pty_engine_feed,36864
188161229791816,188161229919356,pty_engine_feed,8692
188161229922756,188161229947086,event_wait,0
188161230049686,188161230231226,pty_engine_feed,65024
188161230235456,188161230346025,pty_engine_feed,500
188161230349905,188161230376745,event_wait,0
188161230443665,188161230599905,pty_engine_feed,48640
188161230627245,188161230772085,pty_engine_feed,16884
188161230776075,188161230798345,event_wait,0
188161230822325,188161230974504,pty_engine_feed,19968
188161230977324,188161230986814,graphics_map_pointer,14513408
188161230988044,188161230993824,engine_render_unmap,14513408
188161231004644,188161231053224,gl_texture_swap,14513408
188161231106914,188161233294671,pty_engine_feed,43008
188161233306461,188161233472161,pty_engine_feed,2548
188161233477441,188161233508531,event_wait,0
188161233555911,188161233702730,pty_engine_feed,40448
188161233731780,188161233894500,pty_engine_feed,25076
188161233899230,188161233923900,event_wait,0
188161234008910,188161234194400,pty_engine_feed,65524
188161234199160,188161234221690,event_wait,0
188161234262569,188161234405949,pty_engine_feed,34304
188161234457689,188161234621259,pty_engine_feed,31220
188161234625259,188161234649479,event_wait,0
188161234677039,188161234853479,pty_engine_feed,26112
188161234880269,188161235037238,pty_engine_feed,24576
188161235068098,188161235220348,pty_engine_feed,14836
188161235225218,188161235252958,event_wait,0
188161235282658,188161235448158,pty_engine_feed,26112
188161235476918,188161237437895,pty_engine_feed,24576
188161237473735,188161237614404,pty_engine_feed,14836
188161237619514,188161237645434,event_wait,0
188161237758334,188161237943274,pty_engine_feed,65524
188161237947434,188161237969914,event_wait,0
188161237995594,188161238159474,pty_engine_feed,26112
188161238189383,188161238347653,pty_engine_feed,26624
188161238369943,188161238513843,pty_engine_feed,12788
188161238518633,188161238543263,event_wait,0
188161238579123,188161238751103,pty_engine_feed,36352
188161238782623,188161238974572,pty_engine_feed,29172
188161238979202,188161239003552,event_wait,0
188161239039182,188161239210752,pty_engine_feed,38400
188161239258752,188161239450772,pty_engine_feed,27124
188161239454002,188161239475581,graphics_map_pointer,14513408
188161239480841,188161239487301,engine_render_unmap,14513408
188161239499451,188161239542461,gl_texture_swap,14513408
188161239644201,188161241732118,pty_engine_feed,54784
188161241758168,188161241930678,pty_engine_feed,10740
188161241935248,188161241959978,event_wait,0
188161242000558,188161242141597,pty_engine_feed,24064
188161242177567,188161242338067,pty_engine_feed,20480
188161242374837,188161242559727,pty_engine_feed,20980
188161242564047,188161242589407,event_wait,0
188161242667597,188161242844976,pty_engine_feed,46592
188161242868726,188161243059346,pty_engine_feed,18932
188161243077046,188161243102596,event_wait,0
188161243145196,188161243319276,pty_engine_feed,36352
188161243373286,188161243566155,pty_engine_feed,29172
188161243570395,188161243594995,event_wait,0
188161243620405,188161243758495,pty_engine_feed,24064
188161243784755,188161245602152,pty_engine_feed,24576
188161245633142,188161245787122,pty_engine_feed,16884
188161245791302,188161245830912,event_wait,0
188161245856692,188161246013352,pty_engine_feed,19968
188161246081491,188161246287171,pty_engine_feed,45556
188161246291471,188161246315381,event_wait,0
188161246391351,188161246571351,pty_engine_feed,65024
188161246575071,188161246693460,pty_engine_feed,500
188161246697410,188161246726990,event_wait,0
188161246829180,188161247027610,pty_engine_feed,65524
188161247032340,188161247060360,event_wait,0
188161247114090,188161247261600,pty_engine_feed,32256
188161247307880,188161247482789,pty_engine_feed,28672
188161247491649,188161247647989,pty_engine_feed,4596
188161247651509,188161247676189,event_wait,0
